"USER_ID","FIN_ASSET_SECTION_DIV","NONFIN_ASSET_SECTION_DIV","CRM_AGE_DIV","JOB_SECTION_DIV","SIDO_DIV","FINANCE_AMOUNT","CASH_AMOUNT","ACCOUNT_AMOUNT","INVEST_AMOUNT","INSURANCE_AMOUNT","ANNUITY_AMOUNT"
"2000001760","01","01","00040","09","63","17941540.497","1705500.000","6822000.000","6753460.497","2660580.000",""
"2000001761","02","02","00059","09","10","40374914.556","1900500.000","12670000.000","14520355.356","6335000.000","4949059.200"
"2000001762","03","03","00050","11","10","63752106.821","4062300.000","27082000.000","25972716.821","6635090.000",""
"2000001763","06","04","00060","02","50","324928491.231","41452000.000","207260000.000","32566042.875","20726000.000","22924448.356"
"2000001764","04","02","00029","07","10","79645720.436","4950500.001","39604000.000","12269654.760","11881200.000","10940365.675"
"2000001765","03","03","00030","05","34","53267334.030","7136000.000","28544000.000","5771312.309","","11816021.721"
"2000001766","07","05","00040","04","01","543011782.900","8213500.000","147843000.000","188935916.600","82135000.000","115884366.300"
"2000001767","04","03","00030","13","44","97975421.642","1566800.000","31336000.000","31249851.248","7677320.000","26145450.394"
"2000001768","01","01","00059","02","10","13974048.499","744900.000","4966000.000","4693314.560","1936740.000","1633093.939"
"2000001769","06","03","00049","07","36","336343007.660","44723000.000","178892000.000","39188779.933","","73539227.727"
"2000001770","02","02","00039","01","10","39845573.521","3043500.000","12174000.000","11102900.513","3408720.000","10116453.008"
"2000001771","00","01","00059","07","61","8006061.377","1060000.000","4240000.000","947368.519","","1758692.858"
"2000001772","05","03","00030","09","01","149303479.194","6159300.000","41062000.000","47235482.351","20531000.000","34315696.843"
"2000001773","01","01","00035","07","46","15214201.905","631800.000","4212000.000","4784937.113","2106000.000","3479464.792"
"2000001774","02","02","00029","11","54","34657657.038","1914900.000","12766000.000","10824851.275","4978740.000","4173165.763"
"2000001775","02","02","00029","03","36","46512625.924","674300.000","13486000.000","14620885.689","6743000.000","10988440.235"
"2000001776","06","05","00030","03","27","458222889.521","6765900.000","135318000.000","136702915.384","67659000.000","111777074.137"
"2000001777","03","02","00059","07","10","51528262.287","517900.000","10358000.000","26777465.762","5179000.000","8695896.525"
"2000001778","02","02","00030","07","10","48127269.916","2974500.000","11898000.000","28614549.916","4640220.000",""
"2000001779","00","01","00035","03","10","9536233.848","104499.999","2090000.000","5200155.458","512050.000","1629528.391"
"2000001780","00","01","00049","08","10","6861704.615","110700.000","2214000.000","2171398.532","542430.000","1823176.083"
"2000001781","02","02","00049","07","10","37574974.529","2594000.001","25940000.001","4390146.096","1815800.000","2835028.431"
"2000001782","01","00","00035","04","34","14938885.553","183200.000","3664000.000","7135057.324","897680.000","3058948.229"
"2000001783","03","02","00059","06","24","51783477.553","3984999.999","15940000.000","14247495.507","4463200.000","13147782.047"
"2000001784","00","01","00040","07","10","9788949.812","459600.000","3064000.000","3561311.895","1532000.000","1172037.917"
"2000001785","02","02","00049","07","01","44876849.210","3443000.001","13772000.000","12483011.224","3856160.000","11322677.985"
"2000001786","00","00","00040","04","41","4327312.568","65700.000","1182600.000","1477314.596","657000.000","944697.972"
"2000001787","03","02","00029","07","36","52304493.298","3433500.000","13734000.000","18324988.339","5493600.000","11318404.959"
"2000001788","03","02","00039","01","50","56482535.981","3982500.000","15930000.000","17111719.602","6372000.000","13086316.379"
"2000001789","03","02","00035","02","46","56354523.917","1794600.000","11964000.000","34345038.523","2931180.000","5319705.394"
"2000001790","00","00","00039","05","46","3021598.941","220500.000","882000.000","936027.024","246960.000","736111.917"
"2000001791","04","03","00029","01","21","89835495.693","1333000.000","23994000.000","31992283.178","13330000.000","19186212.515"
"2000001792","01","02","00039","03","27","23833624.684","3016000.000","15080000.000","2561671.423","1508000.000","1667953.261"
"2000001793","03","02","00049","08","46","57498761.371","897800.001","17956000.000","20536100.772","4399220.000","13709640.598"
"2000001794","02","01","00029","09","10","38423844.554","459200.001","9184000.000","16591749.395","4592000.000","7596895.158"
"2000001795","06","04","00050","04","10","470630193.961","19750500.000","131670000.000","143951558.712","65835000.000","109423135.249"
"2000001796","05","03","00060","07","01","132704588.254","10047999.999","40192000.000","38048219.909","11253760.000","33162608.346"
"2000001797","02","02","00039","04","01","33572100.570","4225000.000","21125000.000","3777675.690","2112500.000","2331924.880"
"2000001798","03","02","00025","09","01","57662144.852","715599.999","14312000.000","23582270.992","7156000.000","11896273.861"
"2000001799","01","02","00025","10","10","25955376.042","1626600.000","10844000.000","10827996.042","2656780.000",""
"2000001800","01","02","00025","07","01","23969626.955","340400.000","6808000.000","7797759.957","3404000.000","5619466.998"
"2000001801","05","03","00029","02","46","235574241.728","12650100.000","84334000.000","74952217.664","40480320.000","23157604.064"
"2000001802","00","01","00045","05","10","9684752.576","677500.000","2710000.000","2963361.434","1084000.000","2249891.142"
"2000001803","02","02","00039","02","10","42713525.639","2985000.000","11940000.000","13178516.938","4776000.000","9834008.701"
"2000001804","01","01","00045","07","01","14911389.850","222300.000","4001400.000","5242671.392","2223000.000","3222018.458"
"2000001805","05","03","00029","04","50","203211562.275","8420400.000","56136000.000","63711738.095","28068000.000","46875424.180"
"2000001806","08","05","00025","07","01","782672808.200","9697599.999","193952000.000","320616603.019","96976000.000","161430605.182"
"2000001807","02","02","00029","10","01","43885631.807","2685000.000","21480000.000","7325175.596","6444000.000","5951456.211"
"2000001808","01","01","00055","08","10","23223479.455","1666000.000","6664000.000","6117501.723","3198720.000","5577257.732"
"2000001809","01","02","00049","11","10","21575918.078","316200.000","6324000.000","6549558.116","3162000.000","5224159.962"
"2000001810","02","02","00020","13","01","31740929.937","2267000.000","9068000.000","8478682.234","4352640.000","7574607.703"
"2000001811","02","02","00059","08","41","48720360.480","2594400.000","17296000.000","17046336.198","4237520.000","7546104.282"
"2000001812","03","02","00059","01","01","65219142.561","4771500.000","19086000.000","20160206.147","5344080.000","15857356.414"
"2000001813","01","02","00045","13","21","19002954.259","1024800.000","6832000.000","6246099.121","2664480.000","2235575.138"
"2000001814","04","03","00045","08","10","79065469.142","4386900.000","29246000.000","24428046.804","11405940.000","9598582.338"
"2000001815","03","02","00050","09","46","53613387.005","4109499.999","16438000.000","15015365.426","4602640.000","13447881.580"
"2000001816","05","03","00030","13","50","109651971.594","5893500.000","39290000.000","37751564.655","9626050.000","17090856.939"
"2000001817","05","03","00059","02","46","163460955.167","7897200.000","52648000.000","56291628.551","26324000.000","20300126.616"
"2000001818","01","01","00045","01","27","12720026.739","894500.000","3578000.000","3815458.258","1431200.000","3000868.481"
"2000001819","05","04","00055","07","63","235790061.496","3523500.000","63423000.000","83196240.376","35235000.000","50412321.120"
"2000001820","00","01","00055","07","57","8276087.094","570000.000","2280000.000","2615905.571","912000.000","1898181.523"
"2000001821","03","02","00049","05","44","64356160.151","3996000.000","31968000.000","9846772.028","9590400.000","8954988.123"
"2000001822","05","04","00030","09","21","269531111.471","3937500.000","78750000.000","82175879.870","39375000.000","65292731.601"
"2000001823","01","01","00029","13","46","12882355.698","144500.001","2890000.000","6933250.759","708050.000","2206554.938"
"2000001824","06","04","00029","07","50","340189293.293","5033499.999","100670000.000","101330496.942","50335000.000","82820296.352"
"2000001825","05","03","00049","03","01","165330656.774","11446500.000","114465000.000","18846546.797","8012550.000","12560059.977"
"2000001826","03","02","00025","03","01","55126411.684","575600.001","11512000.000","31446309.681","2820440.000","8772062.002"
"2000001827","07","06","00020","03","31","656366279.686","7548500.000","150970000.000","336145768.249","36987650.000","124714361.437"
"2000001828","01","02","00029","04","24","27174899.903","1143600.000","7624000.000","8289595.574","3812000.000","6305704.329"
"2000001829","02","02","00020","09","01","38305407.754","599499.999","11990000.000","13327114.577","2937550.000","9451243.178"
"2000001830","04","02","00049","05","10","75269387.552","4610499.999","36884000.000","12642041.437","11065200.000","10067646.116"
"2000001831","05","03","00025","08","01","105430956.527","8141499.999","32566000.000","28425122.756","9118480.000","27179853.772"
"2000001832","01","02","00029","03","01","27916176.432","2617500.000","10470000.000","10745376.432","4083300.000",""
"2000001833","04","03","00029","05","10","77505672.314","4979400.000","33196000.000","31197252.314","8133020.000",""
"2000001834","03","02","00055","09","50","51912612.384","4066500.000","16266000.000","13533878.482","4554480.000","13491753.902"
"2000001835","01","01","00059","10","30","10350760.866","555900.000","3706000.000","3281113.214","1778880.000","1028867.652"
"2000001836","04","03","00039","03","57","85206453.128","4625700.000","30838000.000","27564561.371","12026820.000","10151371.757"
"2000001837","02","02","00050","11","46","37687062.789","4781000.000","23905000.000","4010938.599","2390500.000","2599624.190"
"2000001838","01","01","00055","08","10","23568809.463","1678000.000","6712000.000","6972458.974","2684800.000","5521550.489"
"2000001839","02","02","00039","05","10","45841205.764","3489000.000","13956000.000","12814671.156","3907680.000","11673854.608"
"2000001840","05","03","00029","07","01","171108779.661","10903500.000","43614000.000","99581819.661","17009460.000",""
"2000001841","02","01","00029","04","36","38484525.002","475200.000","9504000.000","15915760.185","4752000.000","7837564.817"
"2000001842","05","03","00029","09","46","128130912.866","6261300.000","41742000.000","43113472.226","20871000.000","16143140.640"
"2000001843","02","02","00035","08","54","46252426.631","3265500.000","13062000.000","13950604.368","5224800.000","10749522.263"
"2000001844","02","02","00055","04","10","39784538.429","567700.000","11354000.000","12710616.927","5677000.000","9475221.502"
"2000001845","02","02","00059","03","41","39990445.921","626700.000","12534000.000","14150878.316","3070830.000","9608037.605"
"2000001846","06","04","00030","06","01","363206093.471","46158000.000","230790000.000","37677635.219","23079000.000","25501458.252"
"2000001847","02","03","00040","08","57","44142906.991","2422200.000","16148000.000","13911405.546","6297720.000","5363581.445"
"2000001848","05","03","00020","09","61","126316239.220","12203500.000","48814000.000","46261279.220","19037460.000",""
"2000001849","06","04","00039","12","01","415481969.117","17333400.000","115556000.000","128896463.781","57778000.000","95918105.336"
"2000001850","02","02","00060","04","46","47973037.223","3108500.000","12434000.000","27581277.223","4849260.000",""
"2000001851","02","02","00045","07","34","39571260.749","2586000.000","10344000.000","15150259.138","2896320.000","8594681.611"
"2000001852","02","02","00045","07","54","36858095.529","2808999.999","11236000.000","10488588.356","3146080.000","9178427.174"
"2000001853","02","02","00030","07","50","46754688.632","572700.000","11454000.000","19609800.699","5727000.000","9391187.933"
