"그룹회사코드","마이데이터고객식별자","포트폴리오회원사진","포트폴리오이미지파일정보내용","캐릭터이미지명","공유이미지구분","별명","메일링이메일주소EC","포트폴리오메일링신청여부","이메일주소공개여부","댓글사용여부","포트폴리오공개여부","포트폴리오공개여부최초등록일시","포트폴리오공개여부최종수정일시","직업군공개여부","성별공개여부","금융비금융자산공개여부","시도공개여부","시군구공개여부","추가정보내용","추가정보공개여부","금융자산소득구간구분","금융비금융자산구간구분","CRM연령구분","회원연령","직업군대분류구분","거주시도구분","거주시군구구분","개인정보수집이용동의여부","개인정보수집이용동의일시","최초접속일시","푸쉬수신여부","푸쉬최초등록일시","푸쉬최종변경일시","시스템최종처리일시","시스템최종사용자번호"
KB0,"2000001622",,PNG,avatar1.png,"1",밴쿠버 네모필라,"","0","0","1","1","","","1","0","1","1","0","","0","03","02","00049",49,"04","10","1008","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001623",,PNG,avatar2.png,"1",니스 아카시아,"","0","0","1","1","","","1","0","1","1","0","","0","05","03","00035",34,"07","61","6104","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001624",,PNG,avatar26.png,"1",워싱턴 D.C 펜 오키드,"","0","0","1","1","","","1","0","1","1","0","","0","06","06","00040",41,"13","50","5007","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001625",,PNG,avatar20.png,"1",베른 골든 로드,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00035",35,"11","21","2109","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001626",,PNG,avatar8.png,"1",군산 카를루스 1세,"","0","0","1","1","","","1","0","1","1","0","","0","01","01","00069",67,"02","01","0108","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001627",,PNG,avatar21.png,"1",모스크바 시메온 대제,"","0","0","1","1","","","1","0","1","1","0","","0","01","02","00025",24,"07","10","1021","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001628",,PNG,avatar26.png,"1",크라쿠프 앰브로시아,"","0","0","1","1","","","1","0","1","1","0","","0","02","01","00029",29,"08","46","4612","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001629",,PNG,avatar10.png,"1",거제 카메하메하 대왕,"","0","0","1","1","","","1","0","1","1","0","","0","04","03","00059",58,"07","10","1009","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001630",,PNG,avatar9.png,"1",그라나다 안스륨,"","0","0","1","1","","","1","0","1","1","0","","0","01","02","00039",38,"05","50","5011","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001631",,PNG,avatar26.png,"1",태백 샤를,"","0","0","1","1","","","1","0","1","1","0","","0","05","03","00059",57,"03","10","1011","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001632",,PNG,avatar30.png,"1",볼로냐 금영화,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00040",42,"13","10","1025","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001633",,PNG,avatar31.png,"1",그라나다 시메온 대제,"","0","0","1","1","","","1","0","1","1","0","","0","02","01","00029",28,"05","10","1029","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001634",,PNG,avatar27.png,"1",뉴욕  하이메 1세,"","0","0","1","1","","","1","0","1","1","0","","0","08","05","00030",32,"03","46","4605","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001635",,PNG,avatar16.png,"1",베른 스위트피,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00040",43,"09","10","1001","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001636",,PNG,avatar34.png,"1",김포 타마르 대왕,"","0","0","1","1","","","1","0","1","1","0","","0","05","03","00039",37,"09","46","4616","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001637",,PNG,avatar19.png,"1",발파라이소 마거리트,"","0","0","1","1","","","1","0","1","1","0","","0","05","04","00055",54,"11","10","1024","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001638",,PNG,avatar36.png,"1",양산 발데마르 대왕,"","0","0","1","1","","","1","0","1","1","0","","0","06","04","00029",28,"07","27","2711","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001639",,PNG,avatar27.png,"1",로마  은매화,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00045",45,"03","01","0105","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001640",,PNG,avatar17.png,"1",라파스 다레수안 대왕,"","0","0","1","1","","","1","0","1","1","0","","0","06","05","00059",58,"09","10","1025","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001641",,PNG,avatar27.png,"1",예루살렘  하이메 1세,"","0","0","1","1","","","1","0","1","1","0","","0","01","02","00030",33,"04","54","5409","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001642",,PNG,avatar1.png,"1",오슬로 은매화,"","0","0","1","1","","","1","0","1","1","0","","0","06","04","00029",27,"12","46","4610","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001643",,PNG,avatar38.png,"1",예루살렘 엘리자베스 1세,"","0","0","1","1","","","1","0","1","1","0","","0","02","01","00045",44,"07","63","6302","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001644",,PNG,avatar3.png,"1",서울 스벤 1세,"","0","0","1","1","","","1","0","1","1","0","","0","05","03","00050",52,"04","10","1017","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001645",,PNG,avatar9.png,"1",마드리드 샤를 8세,"","0","0","1","1","","","1","0","1","1","0","","0","03","02","00040",42,"09","50","5005","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001646",,PNG,avatar19.png,"1",포항 왈라키아 블라드 3세,"","0","0","1","1","","","1","0","1","1","0","","0","06","05","00060",63,"07","34","3401","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001647",,PNG,avatar35.png,"1",리스본 안티오코스 대왕,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00029",27,"08","30","3001","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001648",,PNG,avatar18.png,"1",파리 사르곤 대왕,"","0","0","1","1","","","1","0","1","1","0","","0","00","00","00029",29,"07","10","1001","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001649",,PNG,avatar4.png,"1",뤼베크 유대 헤로데 대왕,"","0","0","1","1","","","1","0","1","1","0","","0","03","02","00040",42,"11","10","1019","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001650",,PNG,avatar36.png,"1",드레스덴 칼미아,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00040",41,"01","36","3602","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001651",,PNG,avatar16.png,"1",두바이 안티오코스 대왕,"","0","0","1","1","","","1","0","1","1","0","","0","03","02","00025",24,"07","01","0106","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001652",,PNG,avatar7.png,"1",익산 카를로스 2세,"","0","0","1","1","","","1","0","1","1","0","","0","06","05","00035",36,"03","34","3405","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001653",,PNG,avatar13.png,"1",볼로냐 브리오니아,"","0","0","1","1","","","1","0","1","1","0","","0","04","03","00049",47,"07","57","5720","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001654",,PNG,avatar34.png,"1",장미,"","0","0","1","1","","","1","0","1","1","0","","0","03","02","00055",55,"06","10","1027","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001655",,PNG,avatar19.png,"1",홍콩 카롤루스 대제,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00049",49,"07","21","2109","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001656",,PNG,avatar32.png,"1",안산  예카테리나 대제,"","0","0","1","1","","","1","0","1","1","0","","0","03","02","00039",37,"05","61","6105","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001657",,PNG,avatar6.png,"1",밴쿠버 재스민,"","0","0","1","1","","","1","0","1","1","0","","0","01","02","00025",24,"03","01","0125","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001658",,PNG,avatar13.png,"1",밀양 필리프 2세,"","0","0","1","1","","","1","0","1","1","0","","0","03","02","00030",33,"03","10","1001","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001659",,PNG,avatar30.png,"1",여수 카니슈카 대왕,"","0","0","1","1","","","1","0","1","1","0","","0","05","03","00025",26,"07","01","0110","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001660",,PNG,avatar12.png,"1",동해 볼레스와프 2세,"","0","0","1","1","","","1","0","1","1","0","","0","04","02","00030",31,"06","10","1008","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001661",,PNG,avatar34.png,"1",탈린 패모,"","0","0","1","1","","","1","0","1","1","0","","0","05","03","00025",25,"11","01","0111","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001662",,PNG,avatar2.png,"1",라호르 장미,"","0","0","1","1","","","1","0","1","1","0","","0","05","03","00040",41,"03","10","1014","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001663",,PNG,avatar13.png,"1",브뤼셀 앨프레드 대왕,"","0","0","1","1","","","1","0","1","1","0","","0","03","02","00035",36,"11","10","1021","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001664",,PNG,avatar4.png,"1",피렌체 발렌티니아누스 대제,"","0","0","1","1","","","1","0","1","1","0","","0","01","02","00065",66,"07","41","4107","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001665",,PNG,avatar11.png,"1",베를린 샤푸르 대제,"","0","0","1","1","","","1","0","1","1","0","","0","07","06","00035",34,"04","61","6105","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001666",,PNG,avatar1.png,"1",사마르칸트 아소카 대왕,"","0","0","1","1","","","1","0","1","1","0","","0","01","02","00049",49,"09","21","2101","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001667",,PNG,avatar19.png,"1",리스본 앙리 대왕,"","0","0","1","1","","","1","0","1","1","0","","0","05","04","00035",34,"05","46","4612","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001668",,PNG,avatar26.png,"1",전주 테오도시우스 대제,"","0","0","1","1","","","1","0","1","1","0","","0","05","03","00025",24,"07","50","5005","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001669",,PNG,avatar7.png,"1",이스파한 봉선화,"","0","0","1","1","","","1","0","1","1","0","","0","02","01","00049",47,"08","01","0113","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001670",,PNG,avatar16.png,"1",시카고 금영화,"","0","0","1","1","","","1","0","1","1","0","","0","06","06","00029",27,"06","31","3111","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001671",,PNG,avatar10.png,"1",저먼더,"","0","0","1","1","","","1","0","1","1","0","","0","06",,,,"01","61","6103","1",,,,,,"2021-09-03 08:00:27",SYSTEM
KB0,"2000001672",,PNG,avatar6.png,"1",카트만두 표트르 대제,"","0","0","1","1","","","1","0","1","1","0","","0","01","01","00030",31,"11","10","1018","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001673",,PNG,avatar28.png,"1",경주 미트리다테스 대왕,"","0","0","1","1","","","1","0","1","1","0","","0","06","04","00039",38,"02","01","0125","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001674",,PNG,avatar28.png,"1",창원 필리프 3세,"","0","0","1","1","","","1","0","1","1","0","","0","03","02","00025",25,"08","34","3401","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001675",,PNG,avatar39.png,"1",보령 당태종,"","0","0","1","1","","","1","0","1","1","0","","0","01","01","00035",36,"04","36","3606","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001676",,PNG,avatar7.png,"1",순천 람세스 대왕,"","0","0","1","1","","","1","0","1","1","0","","0","01","01","00045",46,"06","36","3609","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001677",,PNG,avatar10.png,"1",시카고 하이포시스 오리어,"","0","0","1","1","","","1","0","1","1","0","","0","03","02","00045",44,"08","46","4615","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001678",,PNG,avatar28.png,"1",라파스 왈라키아 블라드 3세,"","0","0","1","1","","","1","0","1","1","0","","0","03","02","00050",52,"07","46","4608","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001679",,PNG,avatar32.png,"1",오산 표트르 대제,"","0","0","1","1","","","1","0","1","1","0","","0","00","01","00049",49,"08","27","2708","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001680",,PNG,avatar28.png,"1",아바나 프리드리히 1세,"","0","0","1","1","","","1","0","1","1","0","","0","06","03","00040",40,"07","10","1016","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001681",,PNG,avatar18.png,"1",홍콩 레제다 오도라타,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00025",26,"01","01","0115","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001682",,PNG,avatar29.png,"1",오산 크누드 대왕,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00030",30,"03","01","0111","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001683",,PNG,avatar21.png,"1",군포 라마 대왕,"","0","0","1","1","","","1","0","1","1","0","","0","03","02","00060",62,"06","10","1019","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001684",,PNG,avatar4.png,"1",암만 연령초,"","0","0","1","1","","","1","0","1","1","0","","0","03","02","00025",24,"08","10","1014","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001685",,PNG,avatar11.png,"1",리옹  하이메 1세,"","0","0","1","1","","","1","0","1","1","0","","0","03","03","00035",36,"07","46","4616","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001686",,PNG,avatar27.png,"1",로마  안스륨,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00029",29,"09","01","0125","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001687",,PNG,avatar6.png,"1",포천 에드워드 1세,"","0","0","1","1","","","1","0","1","1","0","","0","03","02","00035",35,"08","01","0103","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001688",,PNG,avatar31.png,"1",호치민 매발톱꽃,"","0","0","1","1","","","1","0","1","1","0","","0","01","02","00035",34,"07","10","1012","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001689",,PNG,avatar21.png,"1",라싸 주원장,"","0","0","1","1","","","1","0","1","1","0","","0","00","00","00029",27,"02","46","4602","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001690",,PNG,avatar22.png,"1",리우 데 자네이루 왈라키아 블라드 3세,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00029",28,"07","50","5001","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001691",,PNG,avatar5.png,"1",브뤼셀 창포,"","0","0","1","1","","","1","0","1","1","0","","0","03","02","00055",55,"08","01","0109","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001692",,PNG,avatar35.png,"1",비엔나 라일락,"","0","0","1","1","","","1","0","1","1","0","","0","03","02","00030",31,"07","36","3614","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001693",,PNG,avatar6.png,"1",충주 필리프,"","0","0","1","1","","","1","0","1","1","0","","0","05","03","00049",48,"05","36","3620","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001694",,PNG,avatar37.png,"1",싱가포르 산옥잠화,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00030",32,"07","27","2711","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001695",,PNG,avatar32.png,"1",상주 데메트리오스 1세,"","0","0","1","1","","","1","0","1","1","0","","0","03","02","00059",58,"13","50","5017","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001696",,PNG,avatar20.png,"1",모스크바 네모필라,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00039",38,"08","01","0116","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001697",,PNG,avatar36.png,"1",김해 오토 대제,"","0","0","1","1","","","1","0","1","1","0","","0","07","06","00049",49,"07","01","0118","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001698",,PNG,avatar1.png,"1",세비야 펜 오키드,"","0","0","1","1","","","1","0","1","1","0","","0","01","01","00029",29,"03","10","1010","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001699",,PNG,avatar33.png,"1",영주 루이 16세,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00035",35,"05","01","0112","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001700",,PNG,avatar2.png,"1",천안 루이 8세,"","0","0","1","1","","","1","0","1","1","0","","0","06","06","00055",56,"05","01","0111","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001701",,PNG,avatar16.png,"1",더블린 퀘이킹 그라스,"","0","0","1","1","","","1","0","1","1","0","","0","05","04","00039",37,"07","10","1010","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001702",,PNG,avatar18.png,"1",세종 루이 5세,"","0","0","1","1","","","1","0","1","1","0","","0","05","03","00025",26,"10","10","1001","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001703",,PNG,avatar18.png,"1",리마 라일락,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00035",34,"07","01","0116","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001704",,PNG,avatar7.png,"1",뮌헨 시메온 대제,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00045",45,"09","21","2103","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001705",,PNG,avatar18.png,"1",피렌체 루이 16세,"","0","0","1","1","","","1","0","1","1","0","","0","01","01","00025",24,"09","10","1022","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001706",,PNG,avatar30.png,"1",카이로 안스륨,"","0","0","1","1","","","1","0","1","1","0","","0","01","01","00025",26,"08","46","4609","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001707",,PNG,avatar33.png,"1",피렌체 프톨레마이오스 3세,"","0","0","1","1","","","1","0","1","1","0","","0","05","03","00045",46,"11","10","1017","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001708",,PNG,avatar36.png,"1",비엔나 빨간앵초,"","0","0","1","1","","","1","0","1","1","0","","0","03","03","00029",28,"07","50","5005","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001709",,PNG,avatar5.png,"1",몬테비데오 메리골드,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00045",46,"08","63","6302","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001710",,PNG,avatar8.png,"1",라싸 카모밀레,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00029",27,"13","21","2110","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001711",,PNG,avatar20.png,"1",취리히 오토 대제,"","0","0","1","1","","","1","0","1","1","0","","0","03","02","00049",49,"04","27","2702","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001712",,PNG,avatar27.png,"1",그라나다 은매화,"","0","0","1","1","","","1","0","1","1","0","","0","05","03","00039",38,"07","10","1010","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001713",,PNG,avatar35.png,"1",비엔나 메리골드,"","0","0","1","1","","","1","0","1","1","0","","0","01","01","00025",26,"07","46","4605","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001714",,PNG,avatar27.png,"1",베이징 칼미아,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00059",58,"01","24","2418","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001715",,PNG,avatar38.png,"1",군포 윌리엄 1세,"","0","0","1","1","","","1","0","1","1","0","","0","05","03","00069",68,"07","10","1022","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001716",,PNG,avatar23.png,"1",그라나다 사프란,"","0","0","1","1","","","1","0","1","1","0","","0","05","03","00029",29,"03","57","5710","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001717",,PNG,avatar1.png,"1",홍콩 스위트피,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00040",43,"07","21","2108","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001718",,PNG,avatar16.png,"1",리우 데 자네이루 프리드리히 1세,"","0","0","1","1","","","1","0","1","1","0","","0","06","03","00029",28,"01","44","4403","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001719",,PNG,avatar36.png,"1",탈린 징기스칸,"","0","0","1","1","","","1","0","1","1","0","","0","01","01","00039",39,"09","10","1013","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001720",,PNG,avatar29.png,"1",헬싱키 앰브로시아,"","0","0","1","1","","","1","0","1","1","0","","0","04","03","00029",27,"07","27","2704","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001721",,PNG,avatar15.png,"1",광양 진시황,"","0","0","1","1","","","1","0","1","1","0","","0","03","03","00029",27,"03","21","2107","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001722",,PNG,avatar36.png,"1",정읍 페르난도 7세,"","0","0","1","1","","","1","0","1","1","0","","0","03","03","00025",25,"04","46","4616","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001723",,PNG,avatar36.png,"1",수원 샤를 8세,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00029",28,"07","54","5409","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001724",,PNG,avatar18.png,"1",경산 안티오코스 대왕,"","0","0","1","1","","","1","0","1","1","0","","0","05","03","00065",65,"07","10","1010","1",,,,,,"2021-08-27 01:07",S016217
